,Item_Weight,Item_Visibility,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Has_Been_Standing_For,Minn_sales_of_Item,Max_sales_of_Item,Min_sales_of_store,Min_Visibility,Item_MRP_range
4084,17.5,0.026195131,Tier 2|3,Supermarket Type1,2543.356,7,2543.356,5086.712,99.87,0.0,3.1999999999999886
4085,17.7,0.042542484000000005,Tier 1,Supermarket Type1,2120.573,10,978.7260000000001,4567.388,111.8544,0.042270750999999995,3.0999999999999943
4086,8.6,0.054474157999999995,Tier 2|3,Supermarket Type1,1038.6480000000001,5,129.83100000000002,4933.5779999999995,113.8518,0.0,2.6999999999999886
4087,9.5,0.0,Tier 1,Supermarket Type1,3916.2356,10,230.3668,5759.17,111.8544,0.0,3.4000000000000057
4088,17.7,0.12237250400000001,Tier 2|3,Supermarket Type2,1629.8784,0,814.9392,2546.685,69.2432,0.12206551800000001,3.1000000000000085
4089,12.3,0.037148619,Tier 2|3,Supermarket Type1,2649.2182,2,1842.9344,3109.9518,143.8128,0.0,3.6999999999999886
4090,6.26,0.052593952,Tier 2|3,Grocery Store,221.0456,11,221.0456,2431.5016,33.29,0.031470832000000004,1.0999999999999943
4091,17.7,0.012593466999999999,Tier 2|3,Supermarket Type2,3874.2902,0,168.4474,5895.659000000001,69.2432,0.012481638,1.5999999999999943
4092,18.25,0.012325121999999999,Tier 2|3,Supermarket Type2,647.1576,0,647.1576,5500.8396,69.2432,0.012215675,2.5999999999999943
4093,5.8,0.131489269,Tier 2|3,Supermarket Type2,1605.9096,0,1070.6064,3301.0364,69.2432,0.13032165199999998,2.5
4094,14.5,0.064224789,Tier 2|3,Supermarket Type1,7064.8038,2,1046.6376,7064.8038,143.8128,0.063554289,3.1999999999999886
4095,18.25,0.060589424,Tier 2|3,Supermarket Type1,986.7156,2,164.4526,5262.4832,143.8128,0.0,3.799999999999983
4096,12.85,0.022649892999999997,Tier 2|3,Supermarket Type1,1263.0226,7,360.8636,3428.2042,99.87,0.022604051,2.1000000000000227
4097,17.1,0.128390273,Tier 2|3,Supermarket Type1,1445.4518,5,222.3772,4447.544,113.8518,0.0,3.299999999999997
4098,7.575,0.055476238,Tier 1,Supermarket Type1,1182.4608,10,197.0768,5912.304,111.8544,0.055121892,2.8999999999999773
4099,9.21,0.008757492,Tier 2|3,Supermarket Type1,2071.3038,22,1340.2554,4508.1318,73.238,0.008722342,3.700000000000003
4100,11.3,0.007273831,Tier 2|3,Supermarket Type1,5141.3076,22,593.2278,5141.3076,73.238,0.0,3.0999999999999943
4101,10.8,0.144534212,Tier 1,Grocery Store,575.2512,24,575.2512,7478.2656,33.9558,0.082150145,3.1000000000000227
4102,13.6,0.043743689,Tier 2|3,Supermarket Type1,1104.5622,7,473.3838,6942.9624,99.87,0.0,2.4000000000000057
4103,20.85,0.062477955,Tier 2|3,Supermarket Type2,1505.3738,0,265.6542,1682.4766,69.2432,0.062172698,3.299999999999997
4104,9.195,0.078060601,Tier 1,Supermarket Type1,2912.2092,12,215.7192,4098.6648,101.8674,0.07799564099999999,2.4000000000000057
4105,17.5,0.026740767000000002,Tier 2|3,Supermarket Type3,5522.811,24,3418.883,5522.811,241.6854,0.026740767000000002,3.599999999999966
4106,15.75,0.140821917,Tier 1,Supermarket Type1,2775.7202,10,2775.7202,6308.455,111.8544,0.14048631,2.4000000000000057
4107,16.5,0.068403271,Tier 2|3,Supermarket Type2,619.194,0,619.194,2889.572,69.2432,0.068112874,3.5999999999999943
4108,7.52,0.0,Tier 1,Grocery Store,256.9988,24,128.4994,3983.4814,33.9558,0.0,2.9000000000000057
4109,20.5,0.02312394,Tier 2|3,Supermarket Type1,2297.01,22,153.134,3981.4840000000004,73.238,0.02312394,1.1999999999999886
4110,17.6,0.047449835,Tier 2|3,Supermarket Type2,2621.9204,0,119.1782,2621.9204,69.2432,0.047257328,2.700000000000003
4111,8.775,0.11035900400000001,Tier 2|3,Supermarket Type2,790.9704,0,131.8284,1537.9979999999998,69.2432,0.0,4.0
4112,10.1,0.054620504,Tier 2|3,Supermarket Type1,2976.1259999999997,5,595.2252,7142.7024,113.8518,0.054366282,3.700000000000017
4113,18.2,0.0,Tier 2|3,Supermarket Type1,1115.215,7,669.1289999999999,1115.215,99.87,0.0,2.1000000000000014
4114,8.975,0.009051307,Tier 2|3,Supermarket Type1,309.597,22,103.199,3095.97,73.238,0.009014978,2.1999999999999886
4115,21.1,0.160722863,Tier 2|3,Supermarket Type3,2237.0879999999997,24,383.5008,2237.0879999999997,241.6854,0.160722863,3.500000000000007
4116,9.6,0.03625493,Tier 2|3,Supermarket Type1,2694.4926,22,1843.6002,4538.0928,73.238,0.036109413,2.3000000000000114
4117,8.185,0.064824502,Tier 2|3,Grocery Store,234.3616,11,234.3616,1874.8928,33.29,0.038721734,2.700000000000003
4118,14.75,0.033024328,Tier 2|3,Supermarket Type2,3089.9778,0,3089.9778,5704.5744,69.2432,0.032731074,3.0
4119,20.5,0.143574191,Tier 2|3,Supermarket Type1,476.04699999999997,7,73.238,1061.951,99.87,0.0,3.200000000000003
4120,14.65,0.09933321699999999,Tier 2|3,Supermarket Type1,1076.5986,7,461.3994,1076.5986,99.87,0.0,3.0
4121,19.2,0.12475207,Tier 2|3,Supermarket Type1,633.8416,2,633.8416,2082.6224,143.8128,0.123449671,1.2000000000000028
4122,5.945,0.093170838,Tier 1,Supermarket Type1,1549.9824,10,516.6608,4391.6168,111.8544,0.0,1.9999999999999858
4123,17.5,0.007538459,Tier 2|3,Supermarket Type1,4082.6856,5,291.6204,4374.306,113.8518,0.0075033719999999995,2.5
4124,10.895,0.009676286,Tier 2|3,Supermarket Type1,3448.844,2,1231.73,3448.844,143.8128,0.009613854,2.5
4125,20.5,0.141792841,Tier 1,Supermarket Type1,1159.8236,12,1159.8236,3836.3396,101.8674,0.141106202,2.8000000000000114
4126,16.7,0.05436436,Tier 2|3,Supermarket Type3,958.752,24,127.8336,1661.8368,241.6854,0.0,2.1000000000000085
4127,13.65,0.031573246,Tier 2|3,Supermarket Type2,299.61,0,299.61,2596.62,69.2432,0.031418984,1.2999999999999972
4128,15.7,0.055943697,Tier 2|3,Supermarket Type1,2428.8384,22,151.8024,3795.06,73.238,0.055943697,2.9000000000000057
4129,18.7,0.0,Tier 2|3,Supermarket Type1,3215.8140000000003,5,1607.9070000000002,7350.432,113.8518,0.0,1.5999999999999943
4130,19.35,0.066831682,Tier 2|3,Grocery Store,327.5736,11,327.5736,4913.604,33.29,0.039734882,3.3000000000000114
4131,16.0,0.06516504599999999,Tier 1,Supermarket Type1,856.8846,10,856.8846,1869.5664,111.8544,0.065009745,3.4000000000000057
4132,6.965,0.0,Tier 2|3,Supermarket Type1,3169.208,22,316.9208,4595.3516,73.238,0.0,1.6000000000000227
4133,11.395,0.069728296,Tier 2|3,Supermarket Type1,1406.1696,7,1406.1696,6093.4016,99.87,0.069250192,1.799999999999983
4134,7.5,0.09660879,Tier 2|3,Supermarket Type1,744.3644,7,687.1056,1145.1760000000002,99.87,0.0,3.8999999999999986
4135,6.115,0.007038478000000001,Tier 2|3,Supermarket Type1,3605.3070000000002,22,569.259,3605.3070000000002,73.238,0.007038478000000001,2.5
4136,8.945,0.153456703,Tier 1,Grocery Store,262.991,24,262.991,9467.676,33.9558,0.0,3.6999999999999886
4137,14.8,0.043982464000000006,Tier 2|3,Supermarket Type1,2966.139,7,109.85700000000001,2966.139,99.87,0.04368089,3.1000000000000085
4138,8.71,0.139202085,Tier 2|3,Supermarket Type1,383.5008,5,95.8752,1198.44,113.8518,0.0,3.3999999999999986
4139,15.5,0.08618464699999999,Tier 2|3,Supermarket Type2,394.1536,0,49.2692,985.3839999999999,69.2432,0.08576356199999999,2.9000000000000057
4140,19.35,0.082250863,Tier 2|3,Supermarket Type1,534.6374,5,145.8102,1069.2748,113.8518,0.08186804,2.3999999999999986
4141,7.97,0.034286109,Tier 2|3,Supermarket Type3,5000.8238,24,517.3266,5690.5926,241.6854,0.0,2.8000000000000114
4142,19.2,0.100482186,Tier 2|3,Supermarket Type2,1667.829,0,778.3202,4225.1668,69.2432,0.099589909,3.8000000000000114
4143,16.25,0.049051717,Tier 1,Supermarket Type1,2439.4912,10,2439.4912,5031.4506,111.8544,0.048738407000000004,1.8000000000000114
4144,19.85,0.005230785999999999,Tier 2|3,Supermarket Type1,5034.7796,22,264.9884,5829.7448,73.238,0.005209791,2.6000000000000227
4145,13.65,0.08062523,Tier 2|3,Supermarket Type1,2087.9488,5,260.9936,4958.8784,113.8518,0.08057337099999999,3.1999999999999886
4146,7.535,0.081787519,Tier 1,Supermarket Type1,2157.192,12,1557.9720000000002,3835.008,101.8674,0.0,3.299999999999997
4147,13.1,0.010615026000000001,Tier 1,Grocery Store,374.1796,24,374.1796,4303.0654,33.9558,0.006061565,3.9000000000000057
4148,13.3,0.009534758,Tier 2|3,Supermarket Type3,1201.769,24,63.251000000000005,1644.526,241.6854,0.0,2.8000000000000043
4149,5.59,0.056602818,Tier 1,Supermarket Type1,1725.7536,12,191.7504,1725.7536,101.8674,0.056328717,3.1000000000000014
4150,11.0,0.057047756,Tier 2|3,Supermarket Type1,7028.1848,5,1938.8096,8239.9408,113.8518,0.056782237,2.3000000000000114
4151,19.85,0.05410964,Tier 1,Supermarket Type1,1970.7679999999998,10,1970.7679999999998,6503.5344,111.8544,0.053764023,3.700000000000017
4152,17.6,0.058209079000000004,Tier 2|3,Supermarket Type1,5274.4676,7,1861.5768,5274.4676,99.87,0.057809959,2.5999999999999943
4153,6.215,0.083056555,Tier 2|3,Grocery Store,225.7062,11,225.7062,5191.2426,33.29,0.049381405999999996,3.0
4154,15.1,0.020015391,Tier 2|3,Supermarket Type2,1817.634,0,908.817,3505.437,69.2432,0.019837655,3.4000000000000057
4155,13.35,0.102426197,Tier 2|3,Supermarket Type1,5725.88,22,916.1408,5725.88,73.238,0.102426197,2.0
4156,9.5,0.048761223,Tier 1,Supermarket Type1,5238.5144,10,2057.9878,5238.5144,111.8544,0.04867632400000001,2.0
4157,11.8,0.0,Tier 2|3,Supermarket Type1,2141.2128,5,535.3032,3747.1224,113.8518,0.0,3.6000000000000227
4158,17.6,0.056281276,Tier 2|3,Supermarket Type1,796.9626,5,209.727,1006.6896,113.8518,0.056019324,3.299999999999997
4159,19.85,0.008762556,Tier 2|3,Grocery Store,264.9884,11,264.9884,5829.7448,33.29,0.005209791,2.6000000000000227
4160,13.35,0.139669224,Tier 1,Supermarket Type1,1938.8096,10,1938.8096,5219.872,111.8544,0.138777108,2.700000000000017
4161,18.85,0.13797299300000002,Tier 2|3,Supermarket Type1,1444.1202,2,1444.1202,3530.0716,143.8128,0.0,3.5999999999999943
4162,17.5,0.0,Tier 1,Supermarket Type1,2992.7709999999997,12,722.393,2992.7709999999997,101.8674,0.0,2.700000000000003
4163,20.2,0.12194009900000001,Tier 2|3,Supermarket Type1,1150.5024,2,958.752,2588.6304,143.8128,0.121153331,3.0
4164,5.88,0.024926012999999997,Tier 1,Supermarket Type1,1491.392,10,447.4176,3281.0624,111.8544,0.024766802,3.5
4165,17.599999999999998,0.039031927,Tier 2|3,Supermarket Type3,1737.7379999999998,24,193.082,2799.6890000000003,241.6854,0.039031927,3.5999999999999943
4166,15.85,0.13727,Tier 2|3,Supermarket Type1,1904.1879999999999,2,285.6282,3237.1196,143.8128,0.0,3.1000000000000085
4167,5.985,0.095989602,Tier 2|3,Supermarket Type1,508.6712,7,127.1678,3560.6984,99.87,0.0,3.200000000000017
4168,18.85,0.142443405,Tier 2|3,Supermarket Type1,4396.9432,2,1522.0188,4396.9432,143.8128,0.14095631,3.4000000000000057
4169,18.85,0.137410256,Tier 1,Supermarket Type1,1604.578,10,1444.1202,3530.0716,111.8544,0.0,3.5999999999999943
4170,7.51,0.104400238,Tier 2|3,Supermarket Type1,894.8352,2,671.1264,2684.5056,143.8128,0.10372663900000001,3.6000000000000085
4171,16.2,0.0,Tier 2|3,Supermarket Type1,3271.0754,5,769.6648,3271.0754,113.8518,0.0,2.299999999999983
4172,17.6,0.015750947,Tier 2|3,Supermarket Type2,1629.8784,0,543.2928,5070.7328,69.2432,0.01561108,3.5
4173,8.97,0.092937216,Tier 2|3,Supermarket Type1,764.3384,22,218.3824,2129.2284,73.238,0.092564193,3.0
4174,7.22,0.03828933,Tier 2|3,Supermarket Type1,126.50200000000001,22,126.50200000000001,1518.024,73.238,0.03828933,3.5
4175,15.0,0.20816215600000001,Tier 1,Grocery Store,228.3694,24,228.3694,6851.081999999999,33.9558,0.118791698,3.4000000000000057
4176,8.71,0.121936216,Tier 2|3,Supermarket Type1,2628.5784,2,469.389,2910.2118,143.8128,0.120663214,3.4000000000000057
4177,17.7,0.135646297,Tier 2|3,Supermarket Type2,3516.7556,0,185.0924,7033.5112,69.2432,0.0,2.5
4178,15.85,0.069240685,Tier 2|3,Supermarket Type1,653.1498,7,435.4332,4789.7652,99.87,0.068765925,2.5999999999999943
4179,6.055,0.03127929,Tier 2|3,Supermarket Type1,2406.867,2,1604.578,3048.6982,143.8128,0.0,3.5999999999999943
4180,19.349999999999998,0.08186804,Tier 2|3,Supermarket Type3,1069.2748,24,145.8102,1069.2748,241.6854,0.08186804,2.3999999999999986
4181,19.25,0.034753686,Tier 1,Supermarket Type1,1976.0944,10,282.2992,4093.3384,111.8544,0.034531702000000004,2.0999999999999943
4182,16.5,0.028476451,Tier 2|3,Supermarket Type1,1368.219,7,1368.219,3648.5840000000003,99.87,0.028281197,2.5999999999999943
4183,13.5,0.067872402,Tier 1,Supermarket Type1,355.5372,12,355.5372,2073.967,101.8674,0.0,3.700000000000003
4184,9.8,0.026420581000000002,Tier 1,Grocery Store,1001.3632,24,751.0224,6759.2016,33.9558,0.015016891000000001,2.4000000000000057
4185,7.865,0.061183503,Tier 2|3,Supermarket Type1,1644.526,7,493.3578,3617.9572,99.87,0.06100886,3.5
4186,10.6,0.035247642,Tier 1,Supermarket Type1,1619.2256,10,426.11199999999997,2045.3376,111.8544,0.035022502999999996,2.6000000000000085
4187,,0.02974207,Tier 2|3,Supermarket Type3,3453.5046,24,3453.5046,3453.5046,241.6854,0.02974207,0.0
4188,16.2,0.128397995,Tier 2|3,Supermarket Type1,1411.496,5,1058.622,4587.362,113.8518,0.12780038800000001,2.9000000000000057
4189,14.5,0.058918844000000005,Tier 1,Supermarket Type1,3238.4512,10,170.4448,3408.8959999999997,111.8544,0.0,3.5999999999999943
4190,7.235,0.07679167099999999,Tier 2|3,Supermarket Type1,2316.984,22,1506.0396,2664.5316,73.238,0.07679167099999999,1.5
4191,16.75,0.021220113,Tier 2|3,Supermarket Type1,1240.3854,5,161.7894,1240.3854,113.8518,0.021220113,0.9000000000000057
4192,5.425,0.20042639999999998,Tier 1,Grocery Store,265.6542,24,88.5514,2833.6448,33.9558,0.11447240300000001,1.7999999999999972
4193,6.134999999999999,0.07858962900000001,Tier 2|3,Supermarket Type3,2716.4640000000004,24,452.744,2942.836,241.6854,0.0,3.799999999999997
4194,14.0,0.031261582999999996,Tier 2|3,Supermarket Type1,639.168,5,639.168,1544.656,113.8518,0.031116081,3.799999999999997
4195,19.85,0.005235143,Tier 1,Supermarket Type1,2649.884,12,264.9884,5829.7448,101.8674,0.005209791,2.6000000000000227
4196,10.895,0.027032204,Tier 2|3,Supermarket Type1,852.2239999999999,2,319.584,2876.256,143.8128,0.026749991,1.1000000000000085
4197,5.635,0.172856719,Tier 2|3,Grocery Store,449.415,11,449.415,2546.685,33.29,0.0,1.799999999999983
4198,10.65,0.08561751699999999,Tier 2|3,Supermarket Type1,2303.6679999999997,2,2303.6679999999997,5759.17,143.8128,0.085119855,3.0
4199,15.1,0.127334766,Tier 2|3,Grocery Store,89.883,11,89.883,2247.075,33.29,0.075707087,3.4000000000000057
4200,16.5,0.036641597000000005,Tier 1,Supermarket Type1,1263.0226,12,360.8636,3969.4996,101.8674,0.036611104,2.200000000000017
4201,13.35,0.014656563999999999,Tier 2|3,Supermarket Type1,2277.7018,7,621.1914,7247.233,99.87,0.0,2.799999999999983
4202,12.15,0.037864853999999996,Tier 2|3,Supermarket Type1,322.913,22,193.7478,2518.7214,73.238,0.037712875,2.6000000000000085
4203,13.65,0.036016619,Tier 1,Supermarket Type1,1295.6468,10,1295.6468,9069.5276,111.8544,0.035930784,2.6000000000000227
4204,20.75,0.12953868,Tier 1,Supermarket Type1,2396.88,10,2396.88,5992.2,111.8544,0.0,2.0999999999999943
4205,19.1,0.038531668,Tier 2|3,Supermarket Type1,5487.5236,22,422.1172,6331.758000000001,73.238,0.038377013,3.5999999999999943
4206,17.25,0.0,Tier 2|3,Supermarket Type1,4637.9628,7,343.5528,6183.9504,99.87,0.0,3.1000000000000227
4207,8.85,0.112119359,Tier 2|3,Supermarket Type3,1981.4208,24,1114.5492,2972.1312,241.6854,0.112119359,3.1000000000000085
4208,11.799999999999999,0.0,Tier 2|3,Supermarket Type3,872.8638,24,229.701,1516.0266,241.6854,0.0,1.6000000000000014
4209,10.195,0.041907414,Tier 2|3,Supermarket Type1,175.7712,22,175.7712,878.8560000000001,73.238,0.0,3.200000000000003
4210,16.6,0.027556247000000002,Tier 2|3,Supermarket Type1,1962.7784,22,356.8688,2676.5159999999996,73.238,0.027556247000000002,2.0999999999999943
4211,17.6,0.07605848400000001,Tier 2|3,Supermarket Type1,2025.3636,22,337.5606,3150.5656,73.238,0.075753207,2.700000000000003
4212,8.185,0.038729057000000004,Tier 1,Supermarket Type1,1874.8928,12,234.3616,1874.8928,101.8674,0.038721734,2.700000000000003
4213,13.65,0.080804019,Tier 2|3,Supermarket Type1,2348.9424,7,260.9936,4958.8784,99.87,0.08057337099999999,3.1999999999999886
4214,10.6,0.056884225,Tier 1,Supermarket Type1,3020.7346,10,697.0926,3950.1914,111.8544,0.05674865900000001,2.0
4215,10.8,0.050000257,Tier 2|3,Supermarket Type1,4655.2736,2,1225.072,5145.3024,143.8128,0.049478259000000004,3.5999999999999943
4216,15.2,0.021207518999999998,Tier 1,Supermarket Type1,1747.0592,12,218.3824,6769.8544,101.8674,0.02110482,3.1000000000000227
4217,8.895,0.0,Tier 2|3,Supermarket Type1,2812.3392,7,468.7232,4452.8704,99.87,0.0,3.0
4218,11.8,0.113307794,Tier 2|3,Supermarket Type1,1850.924,5,370.1848,5367.6796,113.8518,0.113234914,2.8000000000000114
4219,7.63,0.225476528,Tier 2|3,Grocery Store,45.9402,11,45.9402,1470.0864,33.29,0.134057426,2.1000000000000014
4220,6.55,0.034800079,Tier 2|3,Supermarket Type1,1571.2879999999998,2,471.3864,4870.9928,143.8128,0.03443677,3.0
4221,16.85,0.139301634,Tier 2|3,Supermarket Type1,2783.0440000000003,22,146.476,3368.948,73.238,0.0,3.0999999999999943
4222,16.25,0.025612347999999997,Tier 2|3,Supermarket Type3,3200.5006,24,1010.6844,5390.3168,241.6854,0.025612347999999997,3.5
4223,7.235,0.077290355,Tier 2|3,Supermarket Type1,2316.984,2,1506.0396,2664.5316,143.8128,0.07679167099999999,1.5
4224,19.25,0.1017546,Tier 2|3,Supermarket Type1,491.3604,5,109.1912,2020.0372,113.8518,0.101281,3.0
4225,13.85,0.09426573699999999,Tier 2|3,Grocery Store,233.03,11,233.03,6291.81,33.29,0.05627170099999999,3.5
4226,18.1,0.022380952000000003,Tier 2|3,Supermarket Type1,476.04699999999997,22,95.2094,3713.1666,73.238,0.022291121,2.9000000000000057
4227,18.6,0.01575657,Tier 2|3,Supermarket Type1,3173.8686,22,453.4098,3173.8686,73.238,0.015693328,3.5999999999999943
4228,6.615,0.156307983,Tier 2|3,Grocery Store,790.9704,11,790.9704,3361.6242,33.29,0.09330766800000001,3.5
4229,15.6,0.195688803,Tier 2|3,Grocery Store,153.134,11,153.134,2526.7110000000002,33.29,0.11634708699999999,2.6000000000000085
4230,18.85,0.13747519,Tier 2|3,Supermarket Type1,3369.6138,7,1444.1202,3530.0716,99.87,0.0,3.5999999999999943
4231,7.235,0.0,Tier 2|3,Supermarket Type1,2348.9424,5,195.7452,4697.8848,113.8518,0.0,3.6999999999999886
4232,7.825,0.07962861,Tier 1,Supermarket Type1,2002.0606,12,129.1652,2002.0606,101.8674,0.079243005,3.299999999999997
4233,7.284999999999998,0.03100078,Tier 2|3,Supermarket Type3,2101.2648,24,525.3162,6303.7944,241.6854,0.03100078,3.9000000000000057
4234,19.7,0.016202582,Tier 2|3,Supermarket Type1,3379.6008,5,2253.0672,5069.4012,113.8518,0.01612717,2.9000000000000057
4235,12.6,0.024190156,Tier 2|3,Supermarket Type1,494.0236,5,105.8622,529.311,113.8518,0.024190156,2.6999999999999957
4236,10.65,0.08530861099999999,Tier 2|3,Supermarket Type1,5759.17,7,2303.6679999999997,5759.17,99.87,0.085119855,3.0
4237,16.75,0.008564925,Tier 2|3,Supermarket Type1,1404.1722,5,221.7114,2512.7292,113.8518,0.008525061,1.4000000000000057
4238,13.8,0.09745748300000001,Tier 2|3,Supermarket Type2,1018.674,0,226.372,3112.615,69.2432,0.096592065,2.6000000000000014
4239,9.6,0.029619202999999997,Tier 2|3,Supermarket Type1,624.5204,22,44.6086,802.9548,73.238,0.029500321,3.5999999999999943
4240,13.1,0.0,Tier 1,Supermarket Type1,1518.024,12,379.506,4174.566,101.8674,0.0,2.5
4241,14.6,0.15087286800000002,Tier 2|3,Supermarket Type1,1379.5376,7,443.4228,1379.5376,99.87,0.150801606,2.799999999999997
4242,6.67,0.09031453,Tier 2|3,Supermarket Type2,1180.4634,0,131.1626,3672.5528,69.2432,0.0,3.0999999999999943
4243,15.7,0.018930352,Tier 1,Supermarket Type1,857.5504,12,61.2536,2266.3832,101.8674,0.018838681,3.6999999999999957
4244,17.75,0.111209003,Tier 2|3,Supermarket Type1,982.7208,22,218.3824,1637.868,73.238,0.0,2.700000000000003
4245,20.2,0.121153331,Tier 2|3,Supermarket Type1,958.752,22,958.752,2588.6304,73.238,0.121153331,3.0
4246,10.85,0.163160327,Tier 2|3,Supermarket Type1,1693.7952,2,211.7244,2117.244,143.8128,0.16210760300000002,2.9000000000000057
4247,20.25,0.148163564,Tier 1,Supermarket Type1,1874.8928,10,1874.8928,2812.3392,111.8544,0.14781046,2.1000000000000227
4248,16.5,0.028281197,Tier 2|3,Supermarket Type3,3648.5840000000003,24,1368.219,3648.5840000000003,241.6854,0.028281197,2.5999999999999943
4249,5.86,0.15085330800000002,Tier 1,Supermarket Type1,2016.7082,12,155.1314,3412.8908,101.8674,0.150122794,2.5
4250,6.115,0.011437302,Tier 2|3,Supermarket Type1,1358.2320000000002,2,271.6464,1629.8784,143.8128,0.011372972,2.8000000000000114
4251,19.7,0.018024769,Tier 1,Supermarket Type1,1031.99,12,309.597,2063.98,101.8674,0.017937483,3.3999999999999915
4252,9.8,0.090448534,Tier 2|3,Supermarket Type1,774.9912,5,387.4956,4649.9472,113.8518,0.09039035699999999,2.4000000000000057
4253,12.5,0.08175276,Tier 1,Supermarket Type1,1267.6832,12,1086.5856,1358.2320000000002,101.8674,0.081684728,3.299999999999997
4254,19.35,0.10966769800000001,Tier 2|3,Grocery Store,671.1264,11,671.1264,5033.448,33.29,0.0,3.0
4255,16.75,0.075735621,Tier 1,Supermarket Type1,323.5788,12,143.8128,1150.5024,101.8674,0.07536886799999999,3.6000000000000014
4256,19.1,0.091917786,Tier 1,Supermarket Type1,1837.608,12,367.5216,4777.7808,101.8674,0.09147267,2.5
